pinstConf("Q853", "P569", "19320404", "193204", "193204", "true", 3.0006)
pinstConf("Q853", "P570", "19861229", "198612", "198612", "true", 2.7912)
pinstConf("Q859", "P569", "-04270000", "-04270", "-04270", "true", 1.9341)
pinstConf("Q859", "P570", "-03470000", "-03470", "-03470", "true", 1.6427)
pinstConf("Q873", "P26", "Q1271632", "197809", "197809", "true", 2.5959)
pinstConf("Q873", "P569", "19490622", "194906", "194906", "true", 1.6702)
pinstConf("Q905", "P569", "18830703", "188307", "188307", "true", 2.9298)
pinstConf("Q905", "P570", "19240603", "192406", "192406", "true", 3.7945)
pinstConf("Q909", "P26", "Q5829999", "196709", "197000", "true", 1.7496)
pinstConf("Q909", "P26", "Q448233", "196709", "197000", "true", 2.5534)
pinstConf("Q909", "P26", "Q448233", "198605", "198606", "true", 1.5870)
pinstConf("Q909", "P569", "18990824", "189908", "189908", "true", 1.5736)
pinstConf("Q909", "P570", "19860614", "198606", "198606", "true", 1.9597)
pinstConf("Q920", "P569", "19370114", "193701", "193701", "true", 1.9569)
pinstConf("Q920", "P570", "20121029", "201210", "201210", "true", 1.4474)
pinstConf("Q926", "P569", "18720716", "187207", "187207", "true", 1.9468)
pinstConf("Q926", "P570", "19280618", "192806", "192806", "true", 2.0241)
pinstConf("Q937", "P26", "Q68761", "191901", "193612", "true", 3.0297)
pinstConf("Q937", "P26", "Q76346", "191901", "193612", "true", 2.2693)
pinstConf("Q937", "P26", "Q76346", "190301", "191901", "true", 1.6860)
pinstConf("Q937", "P108", "Q685539", "190200", "190900", "true", 2.6629)
pinstConf("Q937", "P108", "Q31519", "190200", "190900", "true", 3.1026)
pinstConf("Q937", "P108", "Q206702", "190200", "190900", "true", 1.8128)
pinstConf("Q937", "P108", "Q206702", "190900", "190900", "true", 1.4663)
pinstConf("Q937", "P108", "Q1729754", "190200", "190900", "true", 2.9465)
pinstConf("Q937", "P108", "Q1729754", "190900", "190900", "true", 3.3967)
pinstConf("Q937", "P108", "Q11942", "190200", "190900", "true", 1.5478)
pinstConf("Q937", "P108", "Q11942", "190900", "190900", "true", 1.5743)
pinstConf("Q937", "P108", "Q708038", "190200", "190900", "true", 1.9615)
pinstConf("Q937", "P108", "Q708038", "190900", "190900", "true", 3.5657)
pinstConf("Q937", "P108", "Q21578", "190200", "190900", "true", 3.9072)
pinstConf("Q937", "P108", "Q21578", "190900", "195500", "true", 3.1938)
pinstConf("Q937", "P108", "Q21578", "193300", "193300", "true", 3.6636)
pinstConf("Q937", "P108", "Q152087", "190200", "190900", "true", 1.8186)
pinstConf("Q937", "P108", "Q152087", "190900", "195500", "true", 6.7242)
pinstConf("Q937", "P108", "Q152087", "193300", "193300", "true", 3.5545)
pinstConf("Q937", "P569", "18790314", "187903", "187903", "true", 1.4371)
pinstConf("Q937", "P570", "19550418", "195504", "195504", "true", 2.4866)
pinstConf("Q946", "P569", "19570422", "195704", "195704", "true", 1.7922)
pinstConf("Q997", "P569", "19210521", "192105", "192105", "true", 1.5259)
pinstConf("Q997", "P570", "19891214", "198912", "198912", "true", 3.2124)
pinstConf("Q1056", "P570", "19400628", "194006", "194006", "true", 2.5123)
pinstConf("Q1056", "P569", "18960606", "189606", "189606", "true", 1.8320)
pinstConf("Q1058", "P569", "19500917", "195009", "195009", "true", 4.7357)
pinstConf("Q1124", "P26", "Q6294", "197510", "197510", "true", 1.7440)
pinstConf("Q1124", "P569", "19460819", "194608", "194608", "true", 1.7480)
pinstConf("Q1149", "P26", "Q554175", "194203", "196009", "true", 2.0192)
pinstConf("Q1149", "P569", "19171119", "191711", "191711", "true", 2.0241)
pinstConf("Q1149", "P570", "19841031", "198410", "198410", "true", 1.8643)
pinstConf("Q1151", "P569", "18031211", "180312", "180312", "true", 3.4127)
pinstConf("Q1151", "P570", "18690308", "186903", "186903", "true", 1.7036)
pinstConf("Q1224", "P26", "Q3080523", "194601", "194601", "true", 2.5852)
pinstConf("Q1224", "P569", "19201209", "192012", "192012", "true", 1.9001)
pinstConf("Q1228", "P569", "19180909", "191809", "191809", "true", 2.0846)
pinstConf("Q1228", "P570", "20120129", "201201", "201201", "true", 3.9713)
pinstConf("Q1235", "P569", "19081103", "190811", "190811", "true", 3.2963)
pinstConf("Q1235", "P570", "20011109", "200111", "200111", "true", 2.0212)
pinstConf("Q1253", "P569", "19440613", "194406", "194406", "true", 1.3976)
pinstConf("Q1254", "P26", "Q3742229", "198400", "198400", "true", 1.5513)
pinstConf("Q1254", "P569", "19380408", "193804", "193804", "true", 1.8203)
pinstConf("Q1257", "P569", "19221114", "192211", "192211", "true", 1.5492)
pinstConf("Q1257", "P570", "20160216", "201602", "201602", "true", 2.0456)
pinstConf("Q1267", "P569", "19050729", "190507", "190507", "true", 1.7036)
pinstConf("Q1267", "P570", "19610918", "196109", "196109", "true", 2.0595)
pinstConf("Q1276", "P569", "19340921", "193409", "193409", "true", 4.7954)
pinstConf("Q1317", "P26", "Q6960065", "197400", "200100", "true", 1.4217)
pinstConf("Q1317", "P569", "19570310", "195703", "195703", "true", 1.8421)
pinstConf("Q1317", "P570", "20110502", "201105", "201105", "true", 1.8421)
pinstConf("Q1319", "P569", "18501116", "185011", "185011", "true", 1.4624)
pinstConf("Q1319", "P570", "19010712", "190107", "190107", "true", 3.4290)
pinstConf("Q1320", "P569", "18450426", "184504", "184504", "true", 2.7640)
pinstConf("Q1320", "P570", "19221008", "192210", "192210", "true", 2.0010)
pinstConf("Q1325", "P569", "18990508", "189905", "189905", "true", 1.6353)
pinstConf("Q1325", "P570", "19920323", "199203", "199203", "true", 1.4539)
pinstConf("Q1330", "P570", "18541122", "185411", "185411", "true", 4.2190)
pinstConf("Q1330", "P569", "17860820", "178608", "178608", "true", 3.0667)
pinstConf("Q1339", "P26", "Q57212", "172112", "172112", "true", 4.2260)
pinstConf("Q1339", "P26", "Q57487", "172112", "172001", "true", 2.8731)
pinstConf("Q1339", "P26", "Q57487", "170710", "170710", "true", 1.5361)
pinstConf("Q1339", "P108", "Q61972", "170301", "170308", "true", 4.2260)
pinstConf("Q1339", "P108", "Q798194", "170301", "170308", "true", 1.3944)
pinstConf("Q1339", "P108", "Q798194", "170308", "170701", "true", 3.5620)
pinstConf("Q1339", "P108", "Q1230608", "170301", "170308", "true", 1.8600)
pinstConf("Q1339", "P108", "Q1230608", "170308", "170701", "true", 1.5458)
pinstConf("Q1339", "P108", "Q61689", "170301", "170308", "true", 1.6898)
pinstConf("Q1339", "P108", "Q61689", "170308", "170701", "true", 2.9031)
pinstConf("Q1339", "P108", "Q699668", "170301", "170308", "true", 2.4560)
pinstConf("Q1339", "P108", "Q699668", "170308", "170701", "true", 1.5949)
pinstConf("Q1339", "P108", "Q53438", "170301", "170308", "true", 1.9423)
pinstConf("Q1339", "P108", "Q53438", "170308", "170701", "true", 4.8988)
pinstConf("Q1339", "P108", "Q53438", "173611", "173611", "true", 2.7949)
pinstConf("Q1339", "P570", "17500728", "175007", "175007", "true", 1.5638)
pinstConf("Q1339", "P569", "16850321", "168503", "168503", "true", 1.4875)
pinstConf("Q1339", "P569", "16850331", "168503", "168503", "true", 2.7839)
pinstConf("Q1381", "P569", "19471001", "194710", "194710", "true", 1.7583)
pinstConf("Q1381", "P570", "20090407", "200904", "200904", "true", 2.4102)
pinstConf("Q1398", "P569", "-00701013", "-00701", "-00701", "true", 2.3198)
pinstConf("Q1398", "P570", "-00190919", "-00190", "-00190", "true", 1.5416)
pinstConf("Q1405", "P570", "00140819", "001408", "001408", "true", 2.8574)
pinstConf("Q1405", "P569", "-00630000", "-00630", "-00630", "true", 2.1270)
pinstConf("Q1416", "P569", "00320428", "003204", "003204", "true", 7.6004)
pinstConf("Q1416", "P570", "00690416", "006904", "006904", "true", 1.6034)
pinstConf("Q1421", "P569", "00391230", "003912", "003912", "true", 1.9197)
pinstConf("Q1421", "P570", "00810913", "008109", "008109", "true", 1.5259)
pinstConf("Q1427", "P569", "00760124", "007601", "007601", "true", 1.8421)
pinstConf("Q1427", "P570", "01380710", "013807", "013807", "true", 1.9532)
pinstConf("Q1446", "P569", "01880404", "018804", "018804", "true", 2.1928)
pinstConf("Q1446", "P570", "02170408", "021704", "021704", "true", 1.6493)
pinstConf("Q1463", "P569", "19170911", "191709", "191709", "true", 1.9395)
pinstConf("Q1463", "P570", "19890928", "198909", "198909", "true", 2.3983)
pinstConf("Q1464", "P569", "19600208", "196002", "196002", "true", 2.2634)
pinstConf("Q1488", "P569", "19090331", "190903", "190903", "true", 2.2253)
pinstConf("Q1488", "P570", "19450206", "194502", "194502", "true", 3.9176)
pinstConf("Q1500", "P569", "18610619", "186106", "186106", "true", 2.4369)
pinstConf("Q1500", "P570", "18961230", "189612", "189612", "true", 2.3271)
pinstConf("Q1503", "P569", "18780819", "187808", "187808", "true", 3.1026)
pinstConf("Q1503", "P570", "19440801", "194408", "194408", "true", 1.5764)
pinstConf("Q1511", "P569", "18130522", "181305", "181305", "true", 1.7097)
pinstConf("Q1511", "P570", "18830213", "188302", "188302", "true", 2.7115)
pinstConf("Q1526", "P569", "-13000101", "-13000", "-13000", "true", 1.7074)
pinstConf("Q1526", "P570", "-12890101", "-12890", "-12890", "true", 1.4338)
pinstConf("Q1528", "P569", "-12170101", "-12170", "-12170", "true", 1.6883)
pinstConf("Q1528", "P570", "-11540101", "-11540", "-11540", "true", 1.6034)
pinstConf("Q1638", "P569", "19230714", "192307", "192307", "true", 1.4261)
pinstConf("Q1638", "P570", "19991107", "199911", "199911", "true", 4.2766)
pinstConf("Q1646", "P569", "19350621", "193506", "193506", "true", 6.0725)
pinstConf("Q1646", "P570", "20040924", "200409", "200409", "true", 3.2397)
pinstConf("Q1672", "P569", "19891124", "198911", "198911", "true", 2.3763)
pinstConf("Q1681", "P569", "19881002", "198810", "198810", "true", 5.2159)
pinstConf("Q1691", "P569", "19840725", "198407", "198407", "true", 2.6006)
pinstConf("Q1712", "P569", "19910614", "199106", "199106", "true", 2.7857)
pinstConf("Q1738", "P569", "19871003", "198710", "198710", "true", 3.3714)
pinstConf("Q1747", "P569", "19880325", "198803", "198803", "true", 1.5666)
pinstConf("Q1753", "P569", "19760814", "197608", "197608", "true", 2.6612)
pinstConf("Q1755", "P569", "19810830", "198108", "198108", "true", 1.8860)
pinstConf("Q1789", "P569", "19880121", "198801", "198801", "true", 1.8660)
pinstConf("Q1802", "P569", "19520205", "195202", "195202", "true", 1.5327)
pinstConf("Q1802", "P570", "19860114", "198601", "198601", "true", 2.1218)
pinstConf("Q1804", "P569", "19300609", "193006", "193006", "true", 1.5123)
pinstConf("Q1804", "P570", "19971124", "199711", "199711", "true", 3.5960)
pinstConf("Q1812", "P569", "02250120", "022501", "022501", "true", 1.7013)
pinstConf("Q1812", "P570", "02440211", "024402", "024402", "true", 2.0348)
pinstConf("Q1817", "P570", "02490101", "024901", "024901", "true", 2.8870)
pinstConf("Q1817", "P569", "02040101", "020401", "020401", "true", 2.2287)
pinstConf("Q1835", "P54", "Q298267", "198900", "199200", "true", 1.8253)
pinstConf("Q1835", "P54", "Q1450568", "198900", "199200", "true", 1.5499)
pinstConf("Q1835", "P54", "Q1450568", "198801", "198901", "true", 3.0095)
pinstConf("Q1835", "P54", "Q1450557", "198900", "199200", "true", 3.8567)
pinstConf("Q1835", "P54", "Q1450557", "198801", "198901", "true", 2.6728)
pinstConf("Q1835", "P54", "Q1450557", "198901", "199001", "true", 5.8753)
pinstConf("Q1835", "P54", "Q1277549", "198900", "199200", "true", 2.2529)
pinstConf("Q1835", "P54", "Q1277549", "198801", "198901", "true", 3.1173)
pinstConf("Q1835", "P54", "Q1277549", "198901", "199001", "true", 1.6405)
pinstConf("Q1835", "P54", "Q1277549", "199001", "199401", "true", 3.6554)
pinstConf("Q1835", "P54", "Q3590024", "198900", "199200", "true", 2.4533)
pinstConf("Q1835", "P54", "Q3590024", "198801", "198901", "true", 2.5867)
pinstConf("Q1835", "P54", "Q3590024", "198901", "199001", "true", 2.5714)
pinstConf("Q1835", "P54", "Q3590024", "199001", "199401", "true", 1.5977)
pinstConf("Q1835", "P54", "Q3590024", "199501", "199501", "true", 6.8113)
pinstConf("Q1835", "P54", "Q8682", "198900", "199200", "true", 3.3967)
pinstConf("Q1835", "P54", "Q8682", "198801", "198901", "true", 3.1272)
pinstConf("Q1835", "P54", "Q8682", "198901", "199001", "true", 2.6226)
pinstConf("Q1835", "P54", "Q8682", "199001", "199401", "true", 1.4552)
pinstConf("Q1835", "P54", "Q8682", "199501", "199501", "true", 1.8228)
pinstConf("Q1835", "P54", "Q8682", "200100", "200600", "true", 2.4505)
pinstConf("Q1835", "P54", "Q1422", "198900", "199200", "true", 1.5313)
pinstConf("Q1835", "P54", "Q1422", "198801", "198901", "true", 1.5878)
pinstConf("Q1835", "P54", "Q1422", "198901", "199001", "true", 1.7719)
pinstConf("Q1835", "P54", "Q1422", "199001", "199401", "true", 1.8790)
pinstConf("Q1835", "P54", "Q1422", "199501", "199501", "true", 8.1114)
pinstConf("Q1835", "P54", "Q1422", "200100", "200600", "true", 3.5040)
pinstConf("Q1835", "P54", "Q1422", "199600", "200100", "true", 1.6936)
pinstConf("Q1835", "P54", "Q47774", "198900", "199200", "true", 1.5659)
pinstConf("Q1835", "P54", "Q47774", "198801", "198901", "true", 1.9514)
pinstConf("Q1835", "P54", "Q47774", "198901", "199001", "true", 2.1376)
pinstConf("Q1835", "P54", "Q47774", "199001", "199401", "true", 2.1708)
pinstConf("Q1835", "P54", "Q47774", "199501", "199501", "true", 1.4052)
pinstConf("Q1835", "P54", "Q47774", "200100", "200600", "true", 2.6305)
pinstConf("Q1835", "P54", "Q47774", "199600", "200100", "true", 1.6944)
pinstConf("Q1835", "P54", "Q47774", "199400", "200600", "true", 1.9241)
pinstConf("Q1835", "P54", "Q172476", "198900", "199200", "true", 5.1441)
pinstConf("Q1835", "P54", "Q172476", "198801", "198901", "true", 1.8012)
pinstConf("Q1835", "P54", "Q172476", "198901", "199001", "true", 1.4083)
pinstConf("Q1835", "P54", "Q172476", "199001", "199401", "true", 1.4261)
pinstConf("Q1835", "P54", "Q172476", "199501", "199501", "true", 3.2287)
pinstConf("Q1835", "P54", "Q172476", "200100", "200600", "true", 1.3995)
pinstConf("Q1835", "P54", "Q172476", "199600", "200100", "true", 1.7784)
pinstConf("Q1835", "P54", "Q172476", "199400", "200600", "true", 3.2876)
pinstConf("Q1835", "P54", "Q172476", "199200", "199600", "true", 1.9896)
pinstConf("Q1835", "P569", "19720623", "197206", "197206", "true", 2.5415)
pinstConf("Q1839", "P54", "Q19513", "198301", "199101", "true", 1.9625)
pinstConf("Q1839", "P54", "Q7156", "198301", "199101", "true", 1.4988)
pinstConf("Q1839", "P54", "Q7156", "199601", "199701", "true", 2.0318)
pinstConf("Q1839", "P54", "Q182876", "198301", "199101", "true", 2.7622)
pinstConf("Q1839", "P54", "Q182876", "199601", "199701", "true", 1.4020)
pinstConf("Q1839", "P54", "Q182876", "199501", "199601", "true", 1.5568)
pinstConf("Q1839", "P54", "Q19521", "198301", "199101", "true", 7.1301)
pinstConf("Q1839", "P54", "Q19521", "199601", "199701", "true", 2.4451)
pinstConf("Q1839", "P54", "Q19521", "199501", "199601", "true", 2.6711)
pinstConf("Q1839", "P54", "Q19521", "199301", "199501", "true", 1.4070)
pinstConf("Q1839", "P54", "Q132885", "198301", "199101", "true", 1.6317)
pinstConf("Q1839", "P54", "Q132885", "199601", "199701", "true", 3.2205)
pinstConf("Q1839", "P54", "Q132885", "199501", "199601", "true", 1.4153)
pinstConf("Q1839", "P54", "Q132885", "199301", "199501", "true", 3.3407)
pinstConf("Q1839", "P54", "Q132885", "199701", "199901", "true", 2.4208)
pinstConf("Q1839", "P54", "Q18656", "198301", "199101", "true", 2.5534)
pinstConf("Q1839", "P54", "Q18656", "199601", "199701", "true", 3.9021)
pinstConf("Q1839", "P54", "Q18656", "199501", "199601", "true", 6.2640)
pinstConf("Q1839", "P54", "Q18656", "199301", "199501", "true", 1.9783)
pinstConf("Q1839", "P54", "Q18656", "199701", "199901", "true", 3.5999)
pinstConf("Q1839", "P54", "Q18656", "200101", "200301", "true", 3.4934)
pinstConf("Q1839", "P54", "Q2641", "198301", "199101", "true", 3.8766)
pinstConf("Q1839", "P54", "Q2641", "199601", "199701", "true", 3.4658)
pinstConf("Q1839", "P54", "Q2641", "199501", "199601", "true", 2.3420)
pinstConf("Q1839", "P54", "Q2641", "199301", "199501", "true", 2.2151)
pinstConf("Q1839", "P54", "Q2641", "199701", "199901", "true", 1.6042)
pinstConf("Q1839", "P54", "Q2641", "200101", "200301", "true", 2.1796)
pinstConf("Q1839", "P54", "Q2641", "199101", "199201", "true", 3.6233)
pinstConf("Q1839", "P54", "Q631", "198301", "199101", "true", 1.8103)
pinstConf("Q1839", "P54", "Q631", "199601", "199701", "true", 3.3197)
pinstConf("Q1839", "P54", "Q631", "199501", "199601", "true", 1.4928)
pinstConf("Q1839", "P54", "Q631", "199301", "199501", "true", 2.3358)
pinstConf("Q1839", "P54", "Q631", "199701", "199901", "true", 1.8186)
pinstConf("Q1839", "P54", "Q631", "200101", "200301", "true", 1.6186)
pinstConf("Q1839", "P54", "Q631", "199101", "199201", "true", 4.4192)
pinstConf("Q1839", "P54", "Q631", "199901", "200101", "true", 1.7020)
pinstConf("Q1839", "P54", "Q730809", "198301", "199101", "true", 2.0695)
pinstConf("Q1839", "P54", "Q730809", "199601", "199701", "true", 1.5444)
pinstConf("Q1839", "P54", "Q730809", "199501", "199601", "true", 1.9468)
pinstConf("Q1839", "P54", "Q730809", "199301", "199501", "true", 3.7357)
pinstConf("Q1839", "P54", "Q730809", "199701", "199901", "true", 2.2529)
pinstConf("Q1839", "P54", "Q730809", "200101", "200301", "true", 1.4572)
pinstConf("Q1839", "P54", "Q730809", "199101", "199201", "true", 2.3271)
pinstConf("Q1839", "P54", "Q730809", "199901", "200101", "true", 1.5082)
pinstConf("Q1839", "P54", "Q730809", "199201", "199301", "true", 2.1134)
pinstConf("Q1839", "P54", "Q1450557", "198301", "199101", "true", 2.4881)
pinstConf("Q1839", "P54", "Q1450557", "199601", "199701", "true", 2.8830)
pinstConf("Q1839", "P54", "Q1450557", "199501", "199601", "true", 2.0416)
pinstConf("Q1839", "P54", "Q1450557", "199301", "199501", "true", 1.8203)
pinstConf("Q1839", "P54", "Q1450557", "199701", "199901", "true", 3.5508)
pinstConf("Q1839", "P54", "Q1450557", "200101", "200301", "true", 1.4448)
pinstConf("Q1839", "P54", "Q1450557", "199101", "199201", "true", 1.8904)
pinstConf("Q1839", "P54", "Q1450557", "199901", "200101", "true", 2.1785)
pinstConf("Q1839", "P54", "Q1450557", "199201", "199301", "true", 1.7074)
pinstConf("Q1839", "P54", "Q1277549", "198301", "199101", "true", 2.0735)
pinstConf("Q1839", "P54", "Q1277549", "199601", "199701", "true", 1.6785)
pinstConf("Q1839", "P54", "Q1277549", "199501", "199601", "true", 3.1099)
pinstConf("Q1839", "P54", "Q1277549", "199301", "199501", "true", 4.2915)
pinstConf("Q1839", "P54", "Q1277549", "199701", "199901", "true", 2.3259)
pinstConf("Q1839", "P54", "Q1277549", "200101", "200301", "true", 1.5382)
pinstConf("Q1839", "P54", "Q1277549", "199101", "199201", "true", 1.9718)
pinstConf("Q1839", "P54", "Q1277549", "199901", "200101", "true", 2.2506)
pinstConf("Q1839", "P54", "Q1277549", "199201", "199301", "true", 3.1677)
pinstConf("Q1839", "P54", "Q47774", "198301", "199101", "true", 2.4866)
pinstConf("Q1839", "P54", "Q47774", "199601", "199701", "true", 2.6337)
pinstConf("Q1839", "P54", "Q47774", "199501", "199601", "true", 1.9441)
pinstConf("Q1839", "P54", "Q47774", "199301", "199501", "true", 5.2159)
pinstConf("Q1839", "P54", "Q47774", "199701", "199901", "true", 4.5751)
pinstConf("Q1839", "P54", "Q47774", "200101", "200301", "true", 1.8957)
pinstConf("Q1839", "P54", "Q47774", "199101", "199201", "true", 1.6310)
pinstConf("Q1839", "P54", "Q47774", "199901", "200101", "true", 1.6106)
pinstConf("Q1839", "P54", "Q47774", "199201", "199301", "true", 3.3021)
pinstConf("Q1839", "P54", "Q47774", "198900", "200001", "true", 2.1323)
pinstConf("Q1839", "P569", "19651119", "196511", "196511", "true", 1.7136)
pinstConf("Q1868", "P569", "18680823", "186808", "186808", "true", 1.6875)
pinstConf("Q1868", "P570", "19441210", "194412", "194412", "true", 3.3227)
pinstConf("Q1878", "P569", "19670914", "196709", "196709", "true", 3.2733)
pinstConf("Q1885", "P54", "Q11938", "201101", "201101", "true", 1.6792)
pinstConf("Q1885", "P54", "Q601723", "201101", "201101", "true", 1.8592)
pinstConf("Q1885", "P54", "Q601723", "200901", "200901", "true", 1.5464)
pinstConf("Q1885", "P54", "Q514714", "201101", "201101", "true", 1.4690)
pinstConf("Q1885", "P54", "Q514714", "200901", "201201", "true", 1.7808)
pinstConf("Q1885", "P54", "Q514714", "201001", "201001", "true", 1.4377)
pinstConf("Q1885", "P54", "Q514714", "201101", "201101", "true", 2.9896)
pinstConf("Q1885", "P54", "Q514714", "200901", "201201", "true", 2.1197)
pinstConf("Q1885", "P54", "Q514714", "201001", "201201", "true", 1.8948)
pinstConf("Q1885", "P54", "Q514714", "201201", "201201", "true", 2.1429)
pinstConf("Q1885", "P54", "Q1811026", "201101", "201101", "true", 3.1498)
pinstConf("Q1885", "P54", "Q1811026", "200901", "201201", "true", 3.8132)
pinstConf("Q1885", "P54", "Q1811026", "201001", "201201", "true", 2.2587)
pinstConf("Q1885", "P54", "Q1811026", "201201", "201401", "true", 1.8413)
pinstConf("Q1885", "P54", "Q1811026", "201301", "201301", "true", 1.4862)
pinstConf("Q1885", "P54", "Q11938", "201101", "201101", "true", 2.1113)
pinstConf("Q1885", "P54", "Q11938", "200901", "201201", "true", 1.6538)
pinstConf("Q1885", "P54", "Q11938", "201001", "201201", "true", 2.0979)
pinstConf("Q1885", "P54", "Q11938", "201201", "201401", "true", 4.1383)
pinstConf("Q1885", "P54", "Q11938", "201301", "201301", "true", 1.8686)
pinstConf("Q1885", "P54", "Q11938", "201001", "201001", "true", 2.2459)
pinstConf("Q1885", "P569", "19931107", "199311", "199311", "true", 3.8817)
pinstConf("Q1911", "P54", "Q849823", "201200", "201200", "true", 1.8540)
pinstConf("Q1911", "P54", "Q797530", "201200", "200801", "true", 2.4726)
pinstConf("Q1911", "P54", "Q797530", "200701", "200701", "true", 1.8070)
pinstConf("Q1911", "P54", "Q822021", "201200", "200801", "true", 2.4356)
pinstConf("Q1911", "P54", "Q822021", "200701", "201001", "true", 2.4951)
pinstConf("Q1911", "P54", "Q822021", "200801", "200801", "true", 4.8458)
pinstConf("Q1911", "P54", "Q209509", "201200", "200801", "true", 1.3913)
pinstConf("Q1911", "P54", "Q209509", "200701", "201001", "true", 3.6885)
pinstConf("Q1911", "P54", "Q209509", "200801", "200801", "true", 1.4736)
pinstConf("Q1911", "P54", "Q209509", "200501", "200501", "true", 2.1020)
pinstConf("Q1911", "P54", "Q19513", "201200", "200801", "true", 1.6434)
pinstConf("Q1911", "P54", "Q19513", "200701", "201001", "true", 2.6695)
pinstConf("Q1911", "P54", "Q19513", "200801", "200801", "true", 1.8362)
pinstConf("Q1911", "P54", "Q19513", "200501", "201201", "true", 2.1165)
pinstConf("Q1911", "P54", "Q19513", "201001", "201001", "true", 2.0595)
pinstConf("Q1911", "P54", "Q9617", "201200", "200801", "true", 3.6969)
pinstConf("Q1911", "P54", "Q9617", "200701", "201001", "true", 1.5920)
pinstConf("Q1911", "P54", "Q9617", "200801", "200801", "true", 1.8532)
pinstConf("Q1911", "P54", "Q9617", "200501", "201201", "true", 2.2425)
pinstConf("Q1911", "P54", "Q9617", "201001", "201001", "true", 1.7409)
pinstConf("Q1911", "P54", "Q9617", "201201", "201201", "true", 1.5589)
pinstConf("Q1911", "P54", "Q47774", "201200", "200801", "true", 3.3227)
pinstConf("Q1911", "P54", "Q47774", "200701", "201001", "true", 2.6531)
pinstConf("Q1911", "P54", "Q47774", "200801", "200801", "true", 1.7816)
pinstConf("Q1911", "P54", "Q47774", "200501", "201201", "true", 2.1323)
pinstConf("Q1911", "P54", "Q47774", "201001", "201001", "true", 1.5666)
pinstConf("Q1911", "P54", "Q47774", "201201", "201201", "true", 1.5499)
pinstConf("Q1911", "P54", "Q47774", "201101", "201101", "true", 6.9068)
pinstConf("Q1911", "P54", "Q822021", "201200", "200801", "true", 2.7949)
pinstConf("Q1911", "P54", "Q822021", "200701", "201001", "true", 2.3003)
pinstConf("Q1911", "P54", "Q822021", "200801", "200801", "true", 3.4692)
pinstConf("Q1911", "P54", "Q822021", "200501", "201201", "true", 1.4559)
pinstConf("Q1911", "P54", "Q822021", "201001", "201001", "true", 1.5992)
pinstConf("Q1911", "P54", "Q822021", "201201", "201201", "true", 2.9657)
